01102,"001  ","0010011","ホッカイドウ","サッポロシキタク","キタ11ジョウニシ(1-4チョウメ)","北海道","札幌市北区","北十一条西（１〜４丁目）",1,0,1,0,0,0
01102,"060  ","0600811","ホッカイドウ","サッポロシキタク","キタ11ジョウニシ(5-11チョウメ)","北海道","札幌市北区","北十一条西（５〜１１丁目）",1,0,1,0,0,0
01102,"001  ","0010012","ホッカイドウ","サッポロシキタク","キタ12ジョウニシ(1-4チョウメ)","北海道","札幌市北区","北十二条西（１〜４丁目）",1,0,1,0,0,0
01102,"060  ","0600812","ホッカイドウ","サッポロシキタク","キタ12ジョウニシ(5-12チョウメ)","北海道","札幌市北区","北十二条西（５〜１２丁目）",1,0,1,0,0,0
01102,"001  ","0010013","ホッカイドウ","サッポロシキタク","キタ13ジョウニシ(1-4チョウメ)","北海道","札幌市北区","北十三条西（１〜４丁目）",1,0,1,0,0,0
01102,"060  ","0600813","ホッカイドウ","サッポロシキタク","キタ13ジョウニシ(5-12チョウメ)","北海道","札幌市北区","北十三条西（５〜１２丁目）",1,0,1,0,0,0
01102,"001  ","0010014","ホッカイドウ","サッポロシキタク","キタ14ジョウニシ(1-4チョウメ)","北海道","札幌市北区","北十四条西（１〜４丁目）",1,0,1,0,0,0
01102,"060  ","0600814","ホッカイドウ","サッポロシキタク","キタ14ジョウニシ(5-13チョウメ)","北海道","札幌市北区","北十四条西（５〜１３丁目）",1,0,1,0,0,0
01102,"001  ","0010015","ホッカイドウ","サッポロシキタク","キタ15ジョウニシ(1-5チョウメ)","北海道","札幌市北区","北十五条西（１〜５丁目）",1,0,1,0,0,0
01102,"060  ","0600815","ホッカイドウ","サッポロシキタク","キタ15ジョウニシ(6-13チョウメ)","北海道","札幌市北区","北十五条西（６〜１３丁目）",1,0,1,0,0,0
01102,"001  ","0010016","ホッカイドウ","サッポロシキタク","キタ16ジョウニシ(1-6チョウメ)","北海道","札幌市北区","北十六条西（１〜６丁目）",1,0,1,0,0,0
01102,"060  ","0600816","ホッカイドウ","サッポロシキタク","キタ16ジョウニシ(7-13チョウメ)","北海道","札幌市北区","北十六条西（７〜１３丁目）",1,0,1,0,0,0
01102,"001  ","0010017","ホッカイドウ","サッポロシキタク","キタ17ジョウニシ(1-6チョウメ)","北海道","札幌市北区","北十七条西（１〜６丁目）",1,0,1,0,0,0
01102,"060  ","0600817","ホッカイドウ","サッポロシキタク","キタ17ジョウニシ(7-13チョウメ)","北海道","札幌市北区","北十七条西（７〜１３丁目）",1,0,1,0,0,0
01102,"001  ","0010018","ホッカイドウ","サッポロシキタク","キタ18ジョウニシ(1-7チョウメ)","北海道","札幌市北区","北十八条西（１〜７丁目）",1,0,1,0,0,0
01102,"060  ","0600818","ホッカイドウ","サッポロシキタク","キタ18ジョウニシ(8-13チョウメ)","北海道","札幌市北区","北十八条西（８〜１３丁目）",1,0,1,0,0,0
01102,"001  ","0010019","ホッカイドウ","サッポロシキタク","キタ19ジョウニシ(2-7チョウメ)","北海道","札幌市北区","北十九条西（２〜７丁目）",1,0,1,0,0,0
01102,"060  ","0600819","ホッカイドウ","サッポロシキタク","キタ19ジョウニシ(8-13チョウメ)","北海道","札幌市北区","北十九条西（８〜１３丁目）",1,0,1,0,0,0
01102,"001  ","0010020","ホッカイドウ","サッポロシキタク","キタ20ジョウニシ(2-10チョウメ)","北海道","札幌市北区","北二十条西（２〜１０丁目）",1,0,1,0,0,0
01102,"060  ","0600820","ホッカイドウ","サッポロシキタク","キタ20ジョウニシ(11-13チョウメ)","北海道","札幌市北区","北二十条西（１１〜１３丁目）",1,0,1,0,0,0
01102,"001  ","0010021","ホッカイドウ","サッポロシキタク","キタ21ジョウニシ","北海道","札幌市北区","北二十一条西",0,0,1,0,0,0
01102,"001  ","0010022","ホッカイドウ","サッポロシキタク","キタ22ジョウニシ","北海道","札幌市北区","北二十二条西",0,0,1,0,0,0
01102,"001  ","0010023","ホッカイドウ","サッポロシキタク","キタ23ジョウニシ","北海道","札幌市北区","北二十三条西",0,0,1,0,0,0
01102,"001  ","0010024","ホッカイドウ","サッポロシキタク","キタ24ジョウニシ","北海道","札幌市北区","北二十四条西",0,0,1,0,0,0
01102,"001  ","0010025","ホッカイドウ","サッポロシキタク","キタ25ジョウニシ","北海道","札幌市北区","北二十五条西",0,0,1,0,0,0
01102,"001  ","0010026","ホッカイドウ","サッポロシキタク","キタ26ジョウニシ","北海道","札幌市北区","北二十六条西",0,0,1,0,0,0
01102,"001  ","0010027","ホッカイドウ","サッポロシキタク","キタ27ジョウニシ","北海道","札幌市北区","北二十七条西",0,0,1,0,0,0
01102,"001  ","0010028","ホッカイドウ","サッポロシキタク","キタ28ジョウニシ","北海道","札幌市北区","北二十八条西",0,0,1,0,0,0
01102,"001  ","0010029","ホッカイドウ","サッポロシキタク","キタ29ジョウニシ","北海道","札幌市北区","北二十九条西",0,0,1,0,0,0
01102,"001  ","0010030","ホッカイドウ","サッポロシキタク","キタ30ジョウニシ","北海道","札幌市北区","北三十条西",0,0,1,0,0,0
01102,"001  ","0010031","ホッカイドウ","サッポロシキタク","キタ31ジョウニシ","北海道","札幌市北区","北三十一条西",0,0,1,0,0,0
01102,"001  ","0010032","ホッカイドウ","サッポロシキタク","キタ32ジョウニシ","北海道","札幌市北区","北三十二条西",0,0,1,0,0,0
